grade confidence_level
Correct 22.296875
Correct 23.546875
Correct 26.484375
Correct 24.859375
Correct 30.734375
Correct 29.046875
Correct 25.734375
Correct 29.96875
Correct 21.34375
Wrong 24.875
Correct 20.390625
Wrong 18.640625
Correct 25.609375
Wrong 27.828125
Wrong 22.25
Correct 18.875
Correct 26.390625
Wrong 21.40625
Correct 27.984375
Correct 26.359375
Correct 24.3125
Correct 25.46875
Correct 23.3125
Wrong 22.78125
Correct 23.96875
Wrong 25.1875
Wrong 29.953125
Wrong 20.21875
Correct 27.984375
Correct 29.375
Correct 28.5625
Abstained 22.21875
Correct 28.046875
Abstained 23.734375
Correct 23.90625
Wrong 25.421875
Correct 27.25
Correct 26.046875
Correct 24.03125
Correct 28.59375
Correct 27.578125
Correct 19.53125
Correct 29.46875
Correct 29.078125
Correct 27.921875
Correct 20.25
Wrong 23.078125
Correct 23.796875
Wrong 28.03125
Correct 25.0
Correct 28.359375
Correct 24.421875
Wrong 24.53125
Abstained 18.484375
Correct 24.8125
Correct 28.140625
Correct 21.9375
Correct 25.953125
Correct 27.390625
Abstained 21.515625
Wrong 22.046875
Correct 23.875
Correct 27.671875
Wrong 26.109375
Correct 27.859375
Correct 26.21875
Abstained 22.640625
Wrong 27.46875
Correct 29.125
Correct 27.265625
Correct 20.46875
Correct 28.078125
Correct 25.59375
Wrong 22.515625
Abstained 19.1875
Wrong 22.71875
Correct 24.671875
Abstained 20.640625
Correct 24.5625
Wrong 18.953125
Correct 29.25
Wrong 23.375
Correct 21.15625
Wrong 21.546875
Correct 26.28125
Abstained 20.9375
Correct 29.109375
Wrong 23.21875
Wrong 24.078125
Correct 24.84375
Wrong 25.125
Correct 19.9375
Abstained 22.796875
Wrong 22.140625
Correct 23.421875
Correct 26.125
Correct 24.0
Correct 23.25
Correct 29.21875
Correct 26.25
Correct 29.15625
Unparseable 0
Correct 24.953125
Correct 25.71875
Wrong 18.125
Wrong 22.53125
Correct 27.21875
Correct 26.40625
Wrong 28.828125
Wrong 29.109375
Correct 27.203125
Wrong 29.09375
Correct 27.375
Correct 28.453125
Wrong 24.046875
Correct 29.0625
Correct 22.75
Correct 29.875
Correct 26.9375
Wrong 29.171875
Wrong 22.703125
Wrong 28.0625
Correct 28.21875
Correct 28.828125
Correct 26.921875
Correct 20.484375
Correct 27.6875
Wrong 19.4375
Wrong 21.421875
Correct 28.90625
Wrong 21.84375
Wrong 27.546875
Abstained 22.15625
Correct 26.671875
Correct 24.46875
Wrong 18.703125
Correct 26.25
Wrong 26.265625
Correct 26.140625
Wrong 20.625
Correct 25.15625
Wrong 27.140625
Wrong 26.875
Correct 28.96875
Wrong 24.59375
Correct 25.59375
Correct 28.828125
Correct 20.65625
Correct 21.234375
Correct 27.484375
Correct 25.21875
Correct 29.640625
Correct 21.328125
Correct 27.8125
Wrong 29.140625
Correct 24.640625
Correct 24.546875
Correct 30.015625
Correct 24.0
Wrong 25.625
Correct 28.9375
Correct 20.34375
Wrong 24.046875
Correct 28.8125
Correct 16.515625
Abstained 20.984375
Correct 23.28125
Correct 28.0625
Correct 25.171875
Correct 27.609375
Wrong 20.953125
Wrong 23.421875
Wrong 22.703125
Correct 29.75
Abstained 22.296875
Correct 23.90625
Correct 28.375
Wrong 25.890625
Correct 22.40625
Correct 27.75
Correct 25.484375
Correct 29.0625
Wrong 19.171875
Correct 24.078125
Wrong 20.078125
Correct 26.765625
Wrong 19.953125
Correct 23.328125
Correct 28.15625
Correct 25.65625
Correct 28.75
Wrong 21.125
Correct 20.609375
Correct 22.953125
Correct 27.8125
Correct 28.375
Wrong 24.078125
Correct 30.265625
Correct 26.328125
Correct 26.796875
Correct 29.875
Abstained 21.0625
Correct 25.5
Correct 27.421875
Correct 17.65625
Wrong 27.125
Correct 29.46875
Correct 23.953125
Correct 29.609375
Correct 24.4375
Correct 25.984375
Wrong 24.03125
Correct 25.171875
Correct 28.203125
Wrong 19.53125
Correct 27.3125
Correct 28.34375
Correct 28.921875
Correct 23.921875
Correct 25.828125
Correct 27.609375
Correct 27.265625
Correct 17.71875
Wrong 26.21875
Correct 29.671875
Correct 26.390625
Correct 25.375
Abstained 18.65625
Correct 23.734375
Wrong 24.921875
Wrong 27.859375
Correct 21.890625
Wrong 27.8125
Correct 22.609375
Correct 29.46875
Correct 24.9375
Wrong 27.265625
Correct 27.46875
Correct 27.6875
Correct 28.84375
Correct 25.65625
Wrong 24.140625
Correct 29.0625
Wrong 21.171875
Correct 27.4375
Correct 19.0625
Correct 20.484375
Correct 28.921875
Correct 26.640625
Correct 27.671875
Correct 29.828125
Correct 23.9375
Wrong 21.28125
Correct 25.390625
Correct 29.171875
Correct 27.25
Correct 22.78125
Correct 28.671875
Wrong 20.625
Wrong 21.09375
Correct 23.734375
Correct 26.5625
Wrong 16.703125
Abstained 27.203125
Wrong 23.953125
Correct 29.0625
Correct 26.8125
Correct 30.078125
Wrong 25.78125
Correct 28.265625
Wrong 23.96875
Correct 26.828125
Correct 14.3828125
Correct 29.890625
Correct 19.15625
Correct 23.75
Wrong 29.6875
Correct 27.484375
Correct 28.15625
Correct 27.8125
Wrong 25.984375
Wrong 22.375
Wrong 23.609375
Correct 20.703125
Correct 29.078125
Correct 21.609375
Correct 23.390625
Wrong 27.96875
Abstained 19.21875
Correct 24.984375
Wrong 27.09375
Correct 25.765625
Wrong 23.765625
Correct 21.453125
Correct 20.234375
Correct 28.6875
Correct 25.1875
Correct 26.90625
Correct 25.09375
Correct 25.609375
Correct 23.859375
Correct 29.421875
Correct 24.921875
Correct 21.578125
Correct 28.234375
