grade confidence_level
Wrong 23.59375
Correct 29.109375
Correct 30.015625
Wrong 23.328125
Wrong 22.109375
Correct 28.09375
Wrong 20.71875
Correct 21.8125
Correct 24.953125
Wrong 23.171875
Correct 24.046875
Correct 22.578125
Correct 22.65625
Correct 20.03125
Wrong 25.375
Correct 27.046875
Wrong 28.125
Wrong 18.546875
Correct 26.8125
Wrong 22.578125
Correct 19.875
Wrong 26.796875
Wrong 23.734375
Correct 25.890625
Correct 28.828125
Wrong 27.609375
Wrong 26.21875
Correct 24.953125
Correct 23.734375
Wrong 27.03125
Correct 26.234375
Wrong 24.609375
Wrong 25.265625
Correct 23.890625
Correct 19.046875
Wrong 22.265625
Correct 23.203125
Correct 25.203125
Wrong 22.0625
Wrong 26.296875
Correct 27.53125
Correct 25.03125
Correct 23.609375
Correct 24.828125
Correct 27.984375
Correct 25.171875
Correct 27.703125
Wrong 23.328125
Correct 22.15625
Correct 30.0
Wrong 20.28125
Wrong 21.609375
Wrong 24.6875
Correct 25.28125
Wrong 27.109375
Wrong 19.5
Correct 28.84375
Correct 29.65625
Wrong 21.203125
Correct 26.140625
Correct 27.40625
Wrong 25.625
Correct 24.828125
Correct 23.4375
Wrong 25.234375
Correct 22.890625
Correct 25.90625
Correct 22.515625
Correct 25.171875
Wrong 26.609375
Correct 26.828125
Wrong 28.1875
Correct 22.046875
Wrong 26.046875
Wrong 28.40625
Wrong 26.96875
Correct 25.703125
Wrong 27.359375
Wrong 26.828125
Wrong 27.28125
Wrong 18.703125
Correct 25.484375
Correct 25.8125
Wrong 20.203125
Correct 26.890625
Wrong 26.421875
Correct 26.09375
Correct 29.015625
Correct 27.96875
Wrong 25.28125
Wrong 22.453125
Wrong 26.6875
Correct 20.90625
Correct 26.6875
Correct 27.453125
Wrong 20.859375
Correct 27.515625
Correct 25.84375
Correct 27.453125
Correct 28.046875
Wrong 29.03125
Correct 24.78125
Wrong 14.65625
Correct 21.140625
Correct 23.71875
Correct 28.046875
Wrong 24.078125
Wrong 27.859375
Correct 29.21875
Wrong 25.75
Correct 28.296875
Wrong 20.546875
Wrong 17.984375
Wrong 23.28125
Wrong 22.9375
Correct 23.0625
Wrong 21.8125
Wrong 26.078125
Wrong 21.328125
Wrong 27.265625
Correct 24.859375
Correct 26.28125
Correct 25.21875
Correct 25.078125
Correct 21.6875
Wrong 19.90625
Correct 27.5
Wrong 25.3125
Wrong 22.546875
Correct 23.9375
Wrong 22.421875
Wrong 26.359375
Correct 24.6875
Correct 29.328125
Correct 23.3125
Correct 29.015625
Wrong 23.484375
Wrong 23.15625
Wrong 26.984375
Wrong 22.671875
Correct 26.8125
Correct 24.90625
Correct 25.734375
Correct 26.171875
Correct 25.125
Wrong 28.96875
Correct 29.09375
Wrong 21.65625
Correct 21.5625
Correct 23.078125
Correct 21.953125
Correct 29.0
Wrong 25.734375
Wrong 26.625
Wrong 26.125
Correct 27.5
Correct 19.859375
Correct 25.203125
Wrong 22.828125
Wrong 23.5625
Wrong 29.296875
Wrong 21.6875
Wrong 25.4375
Wrong 27.546875
Correct 26.78125
Wrong 24.171875
Wrong 16.1875
Correct 29.921875
Correct 24.796875
Correct 25.65625
Correct 25.0
Wrong 28.0
Correct 27.6875
Correct 28.015625
Correct 27.03125
Correct 23.453125
Correct 25.03125
Wrong 27.15625
Wrong 23.59375
Correct 25.234375
Wrong 25.59375
Wrong 23.1875
Wrong 25.734375
Wrong 21.953125
Correct 29.5
Correct 26.53125
Correct 26.5625
Correct 27.078125
Correct 26.59375
Correct 25.78125
Wrong 24.28125
Correct 26.671875
Correct 23.578125
Wrong 26.078125
Wrong 27.03125
Wrong 23.640625
Wrong 25.015625
Correct 26.5625
Wrong 25.421875
Wrong 27.890625
Correct 25.875
Wrong 26.84375
Correct 28.0625
Correct 21.140625
Wrong 25.921875
Wrong 29.046875
Correct 29.75
Wrong 22.359375
Wrong 22.265625
Correct 22.671875
Correct 24.5
Wrong 22.546875
Wrong 25.578125
Wrong 24.9375
Correct 19.90625
Correct 25.65625
Correct 26.359375
Correct 23.46875
Wrong 23.765625
Wrong 28.515625
Correct 26.828125
Correct 23.9375
Correct 25.640625
Correct 24.859375
Correct 27.328125
Correct 28.65625
Correct 26.34375
Correct 26.375
Correct 27.75
Correct 25.828125
Wrong 26.515625
Wrong 26.125
Wrong 19.796875
Wrong 21.921875
Wrong 23.515625
Wrong 24.8125
Correct 24.078125
Correct 23.609375
Wrong 20.25
Correct 27.3125
Wrong 21.40625
Wrong 25.734375
Wrong 24.703125
Correct 26.09375
Wrong 25.234375
Correct 25.890625
Correct 25.6875
Wrong 18.625
Correct 24.765625
Wrong 26.5
Correct 21.171875
Correct 27.359375
Correct 27.796875
Correct 24.96875
Correct 28.546875
Wrong 26.390625
Correct 28.59375
Correct 24.390625
Correct 19.40625
Correct 20.546875
Correct 26.640625
Wrong 24.234375
Correct 22.90625
Wrong 21.421875
Correct 27.40625
Correct 25.390625
Wrong 26.75
Correct 26.109375
Wrong 23.390625
Correct 27.921875
Wrong 26.796875
Wrong 23.359375
Correct 26.21875
Wrong 26.015625
Wrong 27.6875
Wrong 25.0
Wrong 24.0
Wrong 24.8125
Wrong 24.171875
Correct 26.5625
Correct 24.703125
Correct 29.375
Correct 20.6875
Wrong 28.828125
Wrong 23.078125
Wrong 26.265625
Correct 20.703125
Correct 21.75
Correct 29.71875
Correct 28.015625
Wrong 24.96875
Correct 21.703125
Correct 25.78125
Correct 26.078125
Wrong 27.734375
Correct 22.96875
Correct 28.078125
Wrong 19.953125
Correct 27.265625
Correct 24.921875
Correct 20.96875
Correct 23.421875
Wrong 24.5625
Wrong 25.78125
Wrong 23.90625
Correct 21.78125
Correct 25.078125
Wrong 26.640625
Correct 27.515625
Correct 27.0625
Correct 23.796875
Correct 30.078125
Correct 28.140625
Wrong 25.65625
Wrong 22.796875
Correct 25.515625
Correct 26.90625
Correct 29.484375
Correct 21.1875
Correct 27.9375
Correct 26.21875
Correct 23.765625
Correct 24.671875
Wrong 26.625
Wrong 21.703125
Correct 23.5625
Wrong 25.34375
Wrong 24.890625
Correct 24.328125
Wrong 26.671875
Correct 25.765625
Wrong 21.125
Correct 27.09375
Wrong 24.671875
Correct 25.4375
Correct 27.328125
Wrong 23.6875
Correct 28.78125
Correct 27.296875
Wrong 20.609375
Correct 27.46875
Wrong 27.28125
Wrong 24.703125
Wrong 26.1875
Correct 26.390625
Wrong 27.125
Correct 27.828125
Correct 19.796875
