grade confidence_level
Wrong 0.999998927116394
Wrong 0.9999997019767761
Correct 0.999998927116394
Wrong 0.9986105561256409
Correct 0.9999943375587463
Correct 1.0
Abstained 0.9999998211860657
Wrong 0.9959465861320496
Wrong 0.999995768070221
Correct 0.9999996423721313
Wrong 0.9999566078186035
Correct 0.9886612892150879
Correct 0.9999960660934448
Correct 0.9997087717056274
Correct 0.9999770522117615
Correct 0.9999932646751404
Wrong 0.999994158744812
Wrong 0.9995945692062378
Correct 0.9790025353431702
Correct 0.9999998807907104
Correct 0.9999958276748657
Wrong 1.0
Wrong 0.9999985694885254
Correct 0.9999997615814209
Correct 0.9999998807907104
Wrong 0.8289732336997986
Correct 0.9999848008155823
Correct 0.9727451205253601
Wrong 0.9999907612800598
Correct 0.9999998211860657
Wrong 0.9939022064208984
Correct 0.9999982714653015
Correct 1.0
Correct 0.9672825336456299
Correct 1.0
Wrong 0.9995668530464172
Wrong 0.9999983310699463
Correct 1.0
Correct 0.9999998211860657
Wrong 1.0
Correct 0.9999904632568359
Wrong 0.9999263882637024
Abstained 0.9999998211860657
Wrong 0.9999940991401672
Wrong 0.9980332851409912
Correct 0.9999999403953552
Correct 0.9999992847442627
Correct 0.9998199939727783
Correct 0.9660719633102417
Correct 1.0
Correct 0.9999994039535522
Correct 0.9987139105796814
Correct 0.9999997615814209
Wrong 0.8438949584960938
Correct 0.9999886155128479
Correct 0.9999873638153076
Wrong 0.9868402481079102
Correct 0.9999988675117493
Correct 1.0
Correct 0.9952728152275085
Correct 0.9999977350234985
Correct 0.999984860420227
Wrong 0.9999849200248718
Correct 0.9999892115592957
Wrong 0.9999831914901733
Wrong 0.982327938079834
Correct 0.9999910593032837
Wrong 0.9999998807907104
Correct 0.9999998211860657
Correct 0.7981835603713989
Wrong 0.9969997406005859
Correct 0.9997546672821045
Wrong 0.999801754951477
Correct 0.9997201561927795
Correct 0.9999999403953552
Wrong 0.9999975562095642
Correct 0.9999999403953552
Correct 1.0
Correct 0.9999994039535522
Wrong 0.9254937767982483
Correct 0.9999290704727173
Wrong 0.8950709104537964
Correct 0.9999807476997375
Wrong 0.9801583886146545
Wrong 0.545714795589447
Correct 0.9999969005584717
Correct 1.0
Correct 0.9999661445617676
Correct 0.9999999403953552
Correct 1.0
Correct 0.9999959468841553
Wrong 0.9999995827674866
Correct 0.9999985098838806
Correct 0.9999979734420776
Correct 0.9999589323997498
Correct 0.9999998807907104
Correct 0.5728996396064758
Wrong 0.9999983906745911
Abstained 0.999991238117218
Correct 0.9591526985168457
Correct 0.9999993443489075
Correct 0.9966848492622375
Wrong 1.0
Wrong 0.9999989867210388
Correct 1.0
Wrong 0.9999923706054688
Correct 0.9398990273475647
Correct 1.0
Abstained 1.0
Correct 0.9916476011276245
Wrong 0.9998576641082764
Wrong 0.9999497532844543
Abstained 0.9998525977134705
Correct 1.0
Correct 0.9999971985816956
Correct 0.9999997019767761
Correct 0.9999992847442627
Correct 0.9999993443489075
Correct 0.9999937415122986
Correct 0.9998708963394165
Correct 0.9999998211860657
Correct 0.9999998211860657
Correct 0.9999999403953552
Correct 0.9999999403953552
Correct 0.9999996423721313
Correct 0.9999988079071045
Correct 0.999991238117218
Wrong 0.9998975396156311
Correct 0.9999966621398926
Correct 0.9999983310699463
Abstained 0.9994797706604004
Correct 0.9999633431434631
Correct 0.9980277419090271
Correct 0.9999995231628418
Correct 1.0
Wrong 0.9500719904899597
Correct 0.9999884963035583
Wrong 1.0
Correct 0.9999904036521912
Abstained 0.9984463453292847
Correct 0.9998205304145813
Wrong 0.9999994039535522
Correct 1.0
Wrong 0.9999998807907104
Correct 0.9999966621398926
Correct 1.0
Correct 0.9999991059303284
Correct 0.9999998211860657
Wrong 0.999999463558197
Correct 1.0
Correct 0.9998185634613037
Correct 0.9999995231628418
Wrong 0.999998927116394
Correct 0.9999998807907104
Correct 0.9999996423721313
Wrong 0.9999998807907104
Correct 0.9999998807907104
Wrong 0.9998884201049805
Wrong 0.993709921836853
Correct 0.9999998807907104
Wrong 0.9999963641166687
Wrong 1.0
Wrong 0.8558505177497864
Abstained 1.0
Abstained 0.720619797706604
Wrong 0.9604955315589905
Correct 0.9998995661735535
Correct 0.5300095081329346
Wrong 0.9999979138374329
Correct 0.9999967217445374
Wrong 0.9962335824966431
Correct 0.9997219443321228
Correct 1.0
Wrong 0.9813511371612549
Wrong 0.9999999403953552
Wrong 0.9999948143959045
Correct 1.0
Correct 0.9999996423721313
Wrong 0.9372944235801697
Correct 0.9974866509437561
Correct 0.9987137317657471
Wrong 0.9987541437149048
Wrong 0.9998854398727417
Correct 0.9999951720237732
Correct 0.9999995827674866
Correct 0.9999228715896606
Correct 0.9999996423721313
Correct 0.9999998807907104
Correct 0.9999986290931702
Correct 0.9999983906745911
Correct 0.9999989867210388
Wrong 0.9768061637878418
Correct 0.9999502897262573
Wrong 0.9999999403953552
Correct 0.9999987483024597
Wrong 0.999204158782959
Abstained 1.0
Correct 0.9999998807907104
Correct 0.9999985694885254
Wrong 0.9999997019767761
Abstained 0.9999915361404419
Correct 0.9999552965164185
Correct 0.9999983906745911
