grade confidence_level
Correct 0.9999863505363464
Unparseable 0
Unparseable 0
Wrong 0.9681359529495239
Unparseable 0
Wrong 0.9710912704467773
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.9946509599685669
Wrong 0.9892369508743286
Wrong 0.9064208269119263
Unparseable 0
Unparseable 0
Correct 0.5950443744659424
Wrong 0.78110671043396
Unparseable 0
Correct 0.9999980330467224
Unparseable 0
Unparseable 0
Unparseable 0
Correct 0.6488940119743347
Wrong 0.9999879598617554
Correct 0.9634280800819397
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.4707790017127991
Unparseable 0
Wrong 0.6672981381416321
Wrong 0.6384004950523376
Wrong 0.9092123508453369
Wrong 0.6273750066757202
Unparseable 0
Wrong 0.975420355796814
Unparseable 0
Correct 0.436874121427536
Wrong 0.8403488993644714
Unparseable 0
Wrong 0.9504842162132263
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.8753356337547302
Unparseable 0
Wrong 0.7854362726211548
Unparseable 0
Unparseable 0
Wrong 0.3544660210609436
Correct 0.4660070836544037
Unparseable 0
Wrong 0.9999881386756897
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.8784158229827881
Unparseable 0
Wrong 0.5150883793830872
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.7042348980903625
Wrong 0.9219635128974915
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Correct 0.9997181296348572
Correct 0.48277747631073
Unparseable 0
Unparseable 0
Correct 0.4003407955169678
Unparseable 0
Unparseable 0
Wrong 0.9631279706954956
Unparseable 0
Wrong 0.7971658706665039
Wrong 0.8350338935852051
Wrong 0.518923282623291
Unparseable 0
Unparseable 0
Correct 0.5942549109458923
Wrong 0.6357093453407288
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Correct 0.815106987953186
Wrong 0.4438469111919403
Wrong 0.9752472043037415
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.39220497012138367
Correct 0.9999443888664246
Wrong 0.49252572655677795
Unparseable 0
Wrong 0.9602354764938354
Wrong 0.7746164202690125
Unparseable 0
Wrong 0.8264607787132263
Unparseable 0
Wrong 0.7292443513870239
Wrong 0.9813332557678223
Wrong 0.32903337478637695
Wrong 0.9999951124191284
Wrong 0.6495643258094788
Unparseable 0
Unparseable 0
Wrong 0.43341630697250366
Unparseable 0
Unparseable 0
Correct 0.45693376660346985
Wrong 0.9999943971633911
Correct 0.646155059337616
Unparseable 0
Unparseable 0
Correct 0.7585793137550354
Wrong 0.7087995409965515
Unparseable 0
Unparseable 0
Wrong 0.40406087040901184
Unparseable 0
Wrong 0.6494488716125488
Unparseable 0
Wrong 0.9865561127662659
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.7230274081230164
Wrong 0.7231457233428955
Wrong 0.5195325016975403
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.3790026605129242
Wrong 0.9972817301750183
Unparseable 0
Wrong 0.4603479206562042
Unparseable 0
Unparseable 0
Wrong 0.8790996074676514
Unparseable 0
Wrong 0.8150964975357056
Correct 0.7297769784927368
Wrong 0.8877425789833069
Unparseable 0
Wrong 0.5509129166603088
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Correct 0.32477569580078125
Wrong 0.9999922513961792
Unparseable 0
Correct 0.8819696307182312
Correct 0.509270966053009
Wrong 0.5763795375823975
Unparseable 0
Wrong 0.8799040913581848
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.3338696360588074
Wrong 0.9318551421165466
Wrong 0.9999640583992004
Correct 0.944499671459198
Wrong 0.7440369725227356
Wrong 0.93923020362854
Wrong 0.89108806848526
Wrong 0.7487660646438599
Unparseable 0
Correct 0.7431549429893494
Unparseable 0
Wrong 0.37977084517478943
Wrong 0.5537662506103516
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Unparseable 0
Wrong 0.2799316942691803
Unparseable 0
Unparseable 0
Wrong 0.9318912029266357
Unparseable 0
Correct 0.40372583270072937
Wrong 0.8945364952087402
Wrong 0.5264682769775391
Wrong 0.47261011600494385
Unparseable 0
Unparseable 0
Wrong 0.9578629732131958
Wrong 0.8797029852867126
Unparseable 0
Wrong 0.3525191843509674
